Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1108,542,0,1,29,9,0.0,1,1,0,8342.35,0
1738,709,0,0,32,2,87814.89,1,1,0,138578.37,0
1429,617,2,1,61,3,113858.95,1,1,1,38129.22,0
683,568,1,1,43,5,87612.64,4,1,1,107155.4,1
1123,769,0,0,73,1,0.0,1,1,1,29792.11,0
990,608,1,1,26,1,106648.98,1,0,1,7063.6,0
1911,503,2,1,31,4,0.0,2,1,1,21645.06,0
1363,608,1,0,38,8,103653.51,2,1,1,137079.86,0
1691,731,1,1,37,3,116880.53,1,0,0,172718.35,1
1223,850,1,0,40,4,97990.49,2,0,0,106691.02,0
1422,591,1,0,34,4,150635.3,1,1,1,72274.84,0
867,579,2,1,37,4,0.0,2,1,1,32246.63,0
2569,570,0,1,39,10,129674.89,2,1,0,80552.36,0
1856,709,0,0,37,9,0.0,2,1,0,16733.59,0
1197,611,0,1,53,3,83568.26,1,0,0,1235.49,0
2899,775,2,1,48,4,178144.91,2,0,0,50168.41,1
2751,699,1,1,36,6,147137.74,1,1,1,33687.9,0
788,618,0,1,37,5,0.0,1,0,1,178705.45,1
1129,704,0,1,36,3,114370.41,1,0,1,66810.48,0
1736,835,1,0,47,5,108289.28,2,1,1,45859.55,1
447,714,1,1,39,3,149887.49,2,1,0,63846.36,0
2249,581,2,0,43,4,170172.9,1,0,1,100236.02,0
2436,592,0,1,27,3,0.0,2,1,1,19645.65,0
2058,551,0,1,43,7,0.0,2,1,0,178393.68,0
2587,689,1,0,28,2,64808.32,2,0,0,78591.15,0
1100,604,0,0,56,0,62732.65,1,0,1,124954.56,0
2061,514,0,0,41,7,0.0,2,1,1,3756.65,0
141,698,0,1,29,5,95167.55,1,1,1,152723.23,0
468,581,1,0,54,2,152508.99,1,1,0,187597.98,1
1642,573,1,1,31,0,134644.19,1,1,1,70381.49,0
2891,449,2,0,33,8,0.0,2,0,0,156792.89,0
1878,850,1,0,31,3,51293.47,1,0,0,35534.68,0
476,612,0,1,41,5,0.0,3,0,0,151256.22,0
445,690,2,1,49,8,116622.73,1,0,1,51011.29,0
2650,599,2,0,49,2,0.0,2,1,0,111190.53,0
2575,498,0,1,33,1,198113.86,1,1,0,69664.35,0
2831,497,0,0,29,4,85646.81,1,0,0,63233.02,1
1668,802,2,1,51,7,0.0,1,0,1,40855.79,0
2120,644,0,1,33,9,141234.98,1,1,0,95673.05,0
1667,714,0,1,34,10,0.0,2,1,1,80234.14,0
1807,690,0,0,40,9,77641.99,1,0,0,189051.59,1
2453,522,2,1,30,3,0.0,2,1,0,145490.85,0
221,502,1,0,40,7,117304.29,1,0,0,196278.32,0
556,730,2,0,62,2,0.0,2,1,1,162889.1,0
1708,590,1,1,36,6,92340.69,2,1,1,174667.58,0
661,458,1,1,35,9,146780.52,2,1,1,3476.38,0
2522,553,2,1,41,6,144974.55,1,1,1,19344.92,0
2786,479,0,1,47,1,0.0,1,1,0,95270.83,0
527,693,0,1,31,2,0.0,2,1,1,107759.31,0
764,707,2,1,43,10,0.0,2,1,0,118368.2,0
313,636,2,1,37,1,115137.26,1,1,0,52484.01,0
1643,807,0,1,33,10,101952.97,2,1,0,178153.65,0
232,513,0,0,45,0,164649.52,3,1,0,49915.52,1
1368,582,0,1,31,2,0.0,2,1,1,33747.03,0
212,694,0,1,32,0,91956.49,1,1,1,59961.81,0
1978,777,0,1,39,8,0.0,2,1,1,18613.52,0
2825,598,1,1,32,9,123938.6,2,1,0,198894.42,0
1865,762,1,1,46,6,123571.77,3,0,1,57014.17,1
2855,588,0,0,34,3,120777.88,1,1,1,131729.52,0
2125,663,1,1,42,5,90248.79,1,1,1,79169.73,0
1217,777,0,1,36,7,0.0,1,1,0,106472.34,0
2473,592,0,1,71,4,0.0,2,0,1,17013.54,0
2142,631,1,1,48,1,106396.48,1,1,1,150661.42,1
2844,725,1,0,47,1,104887.43,1,0,0,86622.56,1
286,850,0,1,34,2,72079.71,1,1,1,115767.93,0
619,540,0,1,37,6,0.0,2,1,0,141998.89,0
306,674,2,1,36,2,0.0,2,1,1,182787.17,0
1481,553,0,1,38,3,99844.68,1,0,0,187915.7,0
417,630,0,0,28,1,0.0,2,1,1,133267.78,0
1605,466,0,1,26,3,156815.71,1,1,1,137476.09,0
2179,613,0,1,47,6,146034.74,1,1,1,77146.14,0
541,558,0,1,27,1,152283.39,1,1,0,183271.15,0
1119,775,1,0,33,1,118897.1,2,1,1,26362.4,0
2831,698,1,1,52,8,96781.39,1,1,1,153373.71,0
440,608,1,1,33,1,102772.67,2,1,0,70705.58,0
2538,670,2,0,20,4,0.0,2,1,0,119759.24,0
436,591,2,1,39,8,0.0,2,0,0,42392.24,0
2143,633,0,1,40,4,150578.0,1,0,1,34670.62,1
2570,678,0,0,46,1,0.0,2,0,0,82106.19,0
1570,590,0,1,47,3,0.0,2,1,0,171774.5,0
651,705,0,0,48,0,0.0,2,0,0,149772.61,0
440,608,0,1,42,10,163548.07,1,1,0,38866.85,0
2473,682,0,0,37,8,148580.12,1,1,0,35179.18,0
80,596,1,1,32,3,96709.07,2,0,0,41788.37,0
915,395,1,0,34,5,106011.59,1,1,1,17376.57,1
93,578,1,1,37,1,135650.88,1,1,0,199428.19,0
527,547,1,1,55,4,111362.76,3,1,0,16922.28,1
2885,609,0,1,37,1,39344.83,1,1,1,178291.89,1
446,774,1,1,36,9,130809.77,1,1,0,152290.28,0
1335,712,0,0,27,2,133009.51,1,1,0,126809.15,0
1736,585,1,0,28,9,135337.49,2,1,1,40385.61,0
459,666,0,0,32,10,112536.57,2,1,1,34350.54,0
427,708,2,0,35,8,122570.69,1,0,0,199005.88,0
162,513,0,1,44,1,63562.02,2,0,1,52629.73,1
682,445,0,1,37,3,0.0,2,1,1,180012.39,0
622,690,1,1,44,9,100368.63,2,0,0,35342.33,0
506,850,0,1,37,6,0.0,2,1,0,109291.22,0
438,537,2,0,33,7,136082.0,1,1,0,62746.54,0
1124,705,1,1,48,9,114169.16,1,0,0,173273.2,1
633,670,0,0,45,5,47884.92,1,1,1,54340.24,0
997,652,2,0,36,1,0.0,2,1,1,19302.78,0
1689,696,2,1,24,9,0.0,1,0,0,10883.52,0
2529,747,0,1,49,6,202904.64,1,1,1,17298.72,1
1941,511,0,0,46,1,0.0,1,1,1,115779.48,1
76,743,2,1,43,2,161807.18,2,0,1,93228.86,1
2861,532,1,1,52,3,110791.97,1,1,0,148704.77,1
1515,642,2,0,33,9,0.0,2,1,1,150475.14,0
2749,554,1,0,54,6,108755.0,1,1,0,40914.32,1
101,604,2,0,34,3,0.0,2,1,0,38587.7,0
2008,602,0,0,72,3,0.0,2,1,1,171260.66,0
491,757,2,0,55,9,117294.12,4,1,0,94187.47,1
33,491,1,1,26,4,102251.14,1,1,1,145900.89,0
1576,850,0,1,31,4,0.0,2,0,0,152298.28,0
361,521,0,1,22,5,0.0,2,1,1,99828.45,0
918,726,0,1,37,2,132057.92,2,1,0,34743.98,0
2473,596,0,1,33,8,0.0,1,1,0,121189.3,1
630,850,1,0,35,7,114285.2,1,0,1,129660.59,0
98,637,0,0,41,9,0.0,2,1,0,145477.36,0
1772,690,2,1,32,2,76087.98,1,0,1,151822.66,0
1863,689,0,1,40,8,160272.27,1,1,0,49656.24,0
2631,633,2,1,63,4,114552.6,1,1,0,73856.28,1
336,555,0,0,27,8,102000.17,1,1,1,116757.0,0
1880,563,2,1,24,7,0.0,2,0,0,16319.56,0
2570,494,0,0,33,1,137853.0,1,0,1,90273.85,0
2444,534,0,1,27,9,0.0,2,1,0,161344.13,0
1302,696,1,1,42,7,162318.61,1,1,0,121061.89,0
1250,535,2,0,50,1,140292.58,3,0,0,69531.22,1
2783,600,0,1,34,0,0.0,2,0,1,3756.23,0
2389,807,0,0,34,1,0.0,1,0,0,114448.13,0
2226,714,0,0,52,2,0.0,1,0,1,144045.08,1
1595,590,0,1,24,7,126431.54,1,1,0,58781.11,0
609,614,0,0,41,3,123475.04,1,1,1,179227.52,0
2740,766,1,0,45,6,97652.96,1,1,0,127332.33,0
1479,557,2,1,42,4,0.0,2,0,1,86642.38,0
1133,788,1,0,49,4,137455.99,1,1,0,184178.29,1
2473,648,0,0,38,2,0.0,2,0,1,9551.49,0
2559,726,1,0,33,7,99046.31,2,1,1,56053.06,0
1822,773,0,1,33,9,0.0,2,1,1,1118.31,0
595,583,1,1,27,4,105907.42,2,1,1,195732.04,0
2420,565,1,1,52,5,97720.35,2,1,0,175070.94,1
2438,705,0,1,25,9,0.0,2,0,1,112331.19,0
1338,685,2,1,43,4,97392.18,2,1,0,43956.83,0
1161,741,0,1,29,8,0.0,2,1,1,115994.52,0
1056,658,1,0,28,9,152812.58,1,1,0,166682.57,0
2897,575,0,1,27,3,139301.68,1,1,0,99843.98,0
1098,844,0,0,41,10,76319.64,1,1,1,141175.18,1
1174,559,2,1,67,9,125919.35,1,1,0,175910.95,1
1093,725,0,1,37,6,124348.38,2,0,1,176984.34,0
2893,450,0,1,29,7,117199.8,1,1,1,43480.63,0
633,738,1,0,57,9,148384.64,1,0,0,155047.11,1
197,642,1,0,19,3,113905.48,1,1,1,176137.2,0
2825,618,2,1,32,5,133476.09,1,0,1,154843.4,0
221,590,0,1,47,0,117879.32,1,1,1,8214.46,0
483,735,0,1,50,2,0.0,2,0,1,147075.69,0
1822,550,0,1,34,8,122359.5,1,0,0,116495.55,0
473,729,2,0,28,0,0.0,2,1,1,31165.06,1
1258,743,1,1,59,5,108585.35,1,1,1,192127.22,1
46,555,0,1,31,8,145875.74,1,1,0,137491.23,0
4,667,2,0,36,3,121542.57,2,1,1,186841.71,0
351,790,2,0,41,7,109508.68,1,0,0,86776.38,0
1220,727,1,1,34,2,146407.11,1,1,1,72073.72,0
2139,744,0,0,39,6,0.0,1,0,0,10662.58,0
1165,629,1,1,35,8,112330.83,1,1,1,91001.02,0
1191,619,0,0,35,4,90413.12,1,1,1,20555.21,0
1761,634,0,1,34,8,105302.66,1,1,1,123164.97,0
884,608,2,0,35,6,0.0,2,1,1,143463.28,0
2859,507,0,0,35,1,0.0,2,0,0,92131.54,0
2236,536,1,0,35,4,121520.36,1,0,0,77178.42,0
350,730,2,0,43,1,103960.38,1,1,1,193650.16,0
1117,583,1,1,39,8,102945.01,1,0,0,52861.89,0
2065,644,0,0,24,8,92760.55,1,1,0,35896.75,0
2351,790,2,1,37,8,0.0,2,1,1,149418.41,0
1489,807,1,0,40,1,134590.21,1,1,1,46253.65,0
942,581,0,0,37,10,104255.03,1,1,0,86609.37,0
2601,627,2,0,55,6,0.0,1,0,0,91943.94,1
2377,850,0,1,41,3,0.0,2,1,0,128892.36,0
2662,754,0,0,35,4,0.0,2,1,0,44830.71,0
2786,551,1,1,50,1,121399.98,1,0,1,84508.44,1
230,637,1,1,35,8,147127.81,2,1,1,84760.7,0
2582,699,2,1,31,8,125927.51,2,1,0,147661.47,0
1791,542,0,0,25,7,0.0,2,0,1,82393.08,0
589,640,1,1,48,1,111599.32,1,0,1,135995.58,0
332,553,0,0,27,3,0.0,2,0,0,159800.16,0
2253,741,0,1,38,9,0.0,2,1,0,14379.01,0
831,598,0,1,35,8,114212.6,1,1,1,74322.85,0
1337,660,2,0,42,5,0.0,3,1,1,189016.24,1
529,618,2,1,41,4,115251.64,1,0,0,136435.75,0
777,647,0,1,43,9,0.0,2,1,1,78488.39,0
2097,491,0,0,68,3,107571.61,1,0,1,113695.99,0
1608,652,0,0,32,2,0.0,2,1,0,54628.11,0
1242,650,1,0,45,9,152367.21,3,1,0,150835.21,1
2107,413,1,1,39,1,130969.77,2,1,1,158891.79,0
374,416,1,0,25,0,97738.97,2,1,1,160523.33,0
2268,629,2,1,34,8,0.0,2,1,1,180595.02,0
1480,678,2,0,40,4,113794.22,1,1,0,16618.76,0
826,527,2,1,28,6,128396.33,2,1,0,79919.97,0
228,743,2,0,48,5,118207.69,2,0,0,186489.14,1
297,683,1,1,73,9,124730.26,1,1,1,51999.5,0
2114,536,0,0,41,9,0.0,1,1,0,121299.14,0
1660,663,2,1,52,0,136298.65,1,1,0,144593.3,1
422,646,0,0,38,2,0.0,2,0,0,178752.73,0
1669,707,0,1,35,2,0.0,3,1,1,94148.3,0
1558,602,0,1,34,5,0.0,2,1,1,77414.45,0
885,635,0,0,47,2,125724.95,2,1,0,63236.97,0
165,597,0,1,67,2,0.0,2,0,1,108645.85,0
1845,503,0,1,38,1,0.0,2,1,1,95153.24,0
17,524,2,0,64,5,0.0,1,1,0,136079.64,1
1054,700,0,1,46,5,95872.86,1,1,0,98273.01,1
146,692,0,1,33,9,0.0,1,1,0,113505.93,1
280,562,0,1,37,2,0.0,1,0,1,52525.15,1
1601,679,0,1,37,7,74260.03,1,1,0,194617.98,0
2193,603,1,1,35,1,123407.69,1,1,0,152541.89,1
2646,720,2,1,33,3,123783.91,2,1,1,142903.44,0
969,797,0,1,24,5,0.0,2,1,0,182257.61,0
1594,594,0,1,36,6,153880.15,1,0,0,135431.72,0
2104,529,0,0,31,7,0.0,2,1,1,175697.87,0
2931,606,1,0,32,1,106301.85,2,0,1,59061.25,0
1321,621,2,0,40,7,0.0,2,0,1,131283.6,1
46,513,0,0,43,9,0.0,2,1,0,152499.8,0
1667,753,1,1,44,3,138076.47,1,1,0,15523.09,1
491,605,0,0,30,9,135422.31,1,0,1,186418.85,0
491,574,2,0,37,7,0.0,2,1,0,32262.28,0
563,726,0,0,38,5,126875.62,1,1,0,128052.29,0
852,611,2,0,28,3,96381.68,2,1,0,181419.29,0
427,593,1,0,41,4,119703.1,2,1,1,109783.29,0
2676,466,1,1,41,2,152102.18,2,1,0,181879.56,0
229,741,1,0,36,0,127675.39,2,1,0,74260.16,0
1197,684,1,0,44,2,133776.86,2,0,1,49865.04,0
125,550,2,0,33,9,72788.03,1,1,1,103608.06,0
1637,593,2,1,26,9,76226.9,1,1,0,167564.82,0
293,601,1,1,48,9,163630.76,1,0,1,41816.49,1
591,676,2,0,30,5,0.0,2,0,0,179066.58,0
1228,556,0,0,46,10,0.0,2,0,0,109184.24,0
2038,719,0,1,36,3,155423.17,1,1,1,199841.32,0
2551,850,1,1,55,0,98710.89,1,1,1,83617.17,1
1679,649,2,0,49,2,0.0,1,1,0,84863.85,1
2735,509,2,1,41,7,126683.8,1,0,1,114775.53,0
374,684,0,1,33,4,140700.61,1,1,0,103557.93,0
852,806,1,1,30,8,168078.83,1,1,0,85028.36,1
548,729,2,1,44,4,107726.93,2,1,0,153064.87,0
905,683,0,0,33,9,0.0,2,1,1,38784.42,0
452,689,2,0,63,1,0.0,2,1,1,186526.12,0
2878,672,1,0,21,1,35741.69,1,1,0,28789.94,0
1420,602,1,0,53,5,98268.84,1,0,1,45038.29,1
1657,739,0,0,20,4,133800.98,1,0,1,150245.81,0
2661,618,0,0,21,2,125682.79,1,0,0,57762.0,0
2421,674,0,0,42,9,0.0,2,1,0,4292.72,0
2913,762,0,1,26,6,130428.78,1,1,0,173365.89,0
411,790,2,1,37,6,0.0,2,1,1,119484.01,0
337,754,2,0,27,8,0.0,2,0,0,121821.16,0
866,729,0,1,44,6,0.0,2,1,0,151733.43,0
871,606,1,0,47,0,137138.2,2,0,1,53784.22,0
2420,616,0,1,23,8,73112.95,1,1,1,62733.05,0
2101,772,0,1,47,9,152347.01,1,0,1,17671.78,0
1839,652,2,1,41,8,115144.68,1,1,0,188905.43,0
1238,743,0,1,43,5,0.0,2,0,0,113079.19,1
1051,793,0,1,39,3,137817.52,1,0,0,83997.79,0
2479,743,2,1,45,7,157332.26,1,1,0,125424.42,0
1154,746,0,1,37,2,0.0,2,1,0,143194.05,0
1861,627,1,0,39,5,124586.93,1,1,0,93132.61,1
1950,713,2,1,38,6,116980.78,2,0,1,76038.38,0
836,678,2,0,40,3,128398.38,1,1,0,168658.3,0
1017,540,2,1,39,1,0.0,1,0,1,108419.41,0
1465,615,1,0,33,3,137657.25,2,1,1,171657.57,0
241,415,2,1,53,5,167259.44,1,1,1,22357.25,0
2318,628,0,0,45,8,0.0,2,1,0,193903.06,0
1981,700,0,1,26,4,119009.57,1,1,0,141926.43,0
1054,623,1,1,33,2,80002.33,1,1,1,104079.62,0
850,623,0,0,37,4,140211.88,1,1,1,93832.33,0
491,679,0,0,44,3,118742.74,2,1,0,1568.91,0
110,632,2,1,37,1,138207.08,1,1,0,60778.11,1
375,790,0,0,47,10,148636.21,1,0,1,16119.96,1
530,514,0,1,45,1,178827.79,1,1,0,60375.18,0
2570,491,0,1,33,5,83134.3,1,1,0,187946.55,0
2302,753,0,1,92,3,121513.31,1,0,1,195563.99,0
2646,693,1,0,37,6,95900.04,1,1,1,38196.24,0
2349,679,0,0,30,1,112543.42,1,1,1,179435.21,0
115,529,2,1,34,9,0.0,1,1,1,93208.22,0
1588,619,2,0,31,3,141751.82,1,0,1,61531.86,0
1236,680,2,0,37,6,124140.57,2,1,0,92826.35,0
2803,693,1,1,45,2,116546.59,2,0,0,23140.28,1
1520,834,0,0,28,6,0.0,1,1,0,74287.53,0
223,636,2,0,29,6,157576.47,2,1,1,101102.39,0
2761,538,2,1,43,5,0.0,2,1,0,126933.73,0
2306,566,1,0,44,5,141428.99,2,0,0,68408.74,0
630,597,2,1,35,0,127510.99,1,1,1,155356.34,0
2884,711,0,0,29,9,0.0,2,0,1,3234.8,0
2658,606,0,1,31,10,0.0,2,1,0,195209.4,0
2658,615,2,1,51,6,81818.49,1,1,1,169149.38,0
1524,589,0,1,36,1,100895.54,1,1,1,68075.14,0
265,606,1,1,45,5,63832.43,1,1,1,93707.8,0
1488,582,0,1,29,4,0.0,2,0,0,156153.27,0
2494,710,0,0,36,4,116085.06,1,1,0,58601.61,0
2661,467,0,1,57,1,0.0,2,1,1,114448.77,0
2616,749,0,1,30,1,0.0,2,0,1,126551.65,0
2809,564,1,0,33,2,115761.51,1,0,1,112350.21,1
2762,730,2,1,26,6,0.0,2,1,1,185808.7,0
1963,678,1,1,32,4,139626.01,1,1,1,118235.52,1
1249,540,0,0,31,7,0.0,1,0,1,183051.6,1
636,767,0,0,35,6,115576.44,1,0,1,27922.45,0
1460,615,0,0,23,4,0.0,2,1,0,196476.19,0
2614,583,1,0,41,5,77647.6,1,1,0,190429.52,0
2022,850,0,0,40,5,0.0,2,1,0,35034.15,0
1335,651,1,0,34,10,148962.46,1,1,0,66389.43,1
1549,798,0,1,22,8,0.0,2,1,0,107615.43,0
2573,695,0,1,37,2,0.0,2,1,1,99692.65,0
2661,497,1,1,41,5,80542.81,1,0,0,88729.22,1
2570,739,0,1,40,4,0.0,2,0,0,173321.65,0
2314,549,0,0,34,4,0.0,2,0,0,139463.57,0
1642,850,0,1,35,9,102050.47,1,1,1,3769.71,0
2761,648,2,1,49,5,0.0,1,1,0,149946.43,1
2659,679,0,0,24,6,114948.76,2,0,1,135768.25,0
1310,606,1,1,39,8,136000.45,2,1,0,31708.53,0
1608,850,0,1,32,4,156001.68,2,1,1,151677.31,0
438,619,1,1,41,3,147974.16,2,1,0,170518.83,0
2373,719,2,1,44,2,0.0,2,1,0,196582.19,0
1016,640,1,1,26,5,90402.77,1,1,1,3298.65,0
2665,710,0,1,40,5,0.0,2,0,0,162878.96,0
2093,580,0,1,31,2,0.0,2,0,1,64014.24,0
1336,550,0,1,44,9,0.0,2,1,0,26257.01,0
812,841,0,0,31,3,162701.65,2,1,1,126794.56,0
2392,760,0,1,34,2,0.0,2,1,0,164162.44,0
801,687,0,0,30,6,0.0,2,0,0,179206.92,0
537,753,1,0,35,5,82453.96,2,0,0,18254.75,0
1609,661,0,1,35,9,100107.99,1,1,0,83949.68,0
2173,699,0,1,28,7,0.0,2,1,1,22684.78,0
1746,617,1,0,39,5,83348.89,3,1,0,7953.62,1
2684,595,1,0,44,4,96553.52,2,1,0,143952.24,1
153,669,0,1,50,9,201009.64,1,1,0,158032.5,1
2769,613,0,0,27,5,125167.74,1,1,0,199104.52,0
661,782,0,1,32,9,0.0,1,1,1,87566.97,0
351,582,0,0,43,5,153313.67,1,0,0,170563.73,0
1947,679,0,1,30,9,0.0,2,1,0,157871.55,0
845,611,0,0,40,2,125879.29,1,1,0,93203.43,0
294,455,1,0,37,6,170057.62,1,0,1,54398.56,0
547,621,0,1,32,1,0.0,2,1,1,168779.47,0
1575,596,1,1,48,2,131326.47,1,0,0,1140.02,1
564,585,2,0,56,1,128472.8,1,1,0,186476.91,1
2231,742,0,1,32,6,160485.16,1,1,0,29023.03,0
795,850,1,1,42,6,84445.68,3,0,1,60021.34,1
1429,738,1,0,40,1,115409.18,2,0,0,180456.8,0
1878,619,2,1,46,8,62400.48,1,1,1,132498.39,1
1746,628,0,0,50,4,143054.56,1,0,1,109608.81,1
1154,487,0,1,24,7,133628.09,2,1,1,98570.01,0
873,513,2,0,41,9,107135.04,2,1,1,160546.58,0
2200,563,2,1,26,7,0.0,2,0,0,6139.74,0
2106,803,0,0,65,2,151659.52,2,0,1,6930.17,0
826,607,2,0,32,7,0.0,3,0,1,10674.62,0
1353,628,1,0,51,9,155903.82,2,1,1,71159.84,0
1479,521,2,0,49,4,82940.25,2,0,0,62413.01,1
1537,669,1,0,50,4,112650.89,1,0,0,166386.22,1
605,686,0,0,41,10,0.0,1,1,0,133086.45,0
1117,700,1,1,35,4,95853.39,2,1,0,192933.37,0
2883,663,0,0,42,1,82228.67,2,1,0,71359.78,0
1394,671,2,0,31,4,0.0,2,0,1,79270.02,0
2773,651,1,0,35,1,163700.78,3,1,1,29583.48,1
2064,728,0,1,34,4,106328.08,1,1,0,88680.65,0
1435,574,0,0,34,7,152992.91,1,1,1,134691.2,0
1370,464,0,1,38,3,116439.65,1,1,0,75574.48,0
1623,604,2,1,27,9,101352.78,1,0,0,30252.3,0
2418,836,2,0,37,10,0.0,2,1,0,111324.41,0
355,511,1,0,75,9,105609.17,1,0,1,105425.18,0
1973,518,0,0,45,8,0.0,2,1,1,36193.07,0
290,756,0,1,67,4,0.0,3,1,1,93081.87,0
2827,489,0,0,47,8,103894.38,2,1,1,107625.46,0
374,622,2,1,27,9,139834.93,1,1,1,152733.89,0
1464,652,0,0,36,6,112518.71,2,0,1,110421.31,0
1226,625,0,0,37,7,115895.42,1,1,0,48486.25,0
236,521,2,0,39,3,146408.68,1,0,0,72993.67,0
1912,546,0,1,34,4,165363.31,2,1,1,25744.13,1
1334,697,0,0,45,1,0.0,2,1,0,46807.62,1
2365,571,1,1,33,3,71843.15,1,1,0,26772.04,0
1953,748,2,1,35,5,105492.53,1,1,1,150057.2,0
2458,591,0,1,35,7,183027.25,1,1,1,56028.79,0
2786,814,1,1,29,1,131968.57,2,1,1,147693.92,0
1172,709,0,0,45,3,104118.5,1,0,1,174032.0,0
451,433,2,1,27,2,0.0,2,1,1,153698.65,0
1154,781,0,1,20,0,125023.1,2,1,1,108301.45,0
628,656,0,0,30,4,74323.2,1,1,1,22929.08,0
2660,683,0,1,38,7,109346.13,2,1,0,102665.92,0
1534,620,0,1,32,6,0.0,2,1,0,56139.09,0
2406,637,1,0,39,3,109698.41,1,1,1,88391.29,1
1895,525,2,0,30,5,0.0,2,0,1,149195.44,0
196,793,1,0,34,5,127758.09,1,1,0,143357.03,0
1605,638,1,1,50,1,102645.48,1,1,0,168359.98,1
2869,520,0,1,31,4,93249.4,1,1,0,77335.75,0
148,641,0,1,35,5,0.0,2,1,0,93148.93,0
1177,840,1,0,51,1,87779.83,1,0,1,36687.11,1
1263,504,2,1,40,5,0.0,2,0,0,146703.36,0
2309,686,0,1,38,0,138131.34,1,0,1,115927.85,0
1140,533,1,1,38,4,70362.52,2,1,1,104189.46,0
527,577,0,0,32,1,0.0,2,1,0,9902.39,0
2549,445,1,0,48,7,168286.58,1,1,0,16645.77,1
318,720,0,1,44,3,86102.27,1,1,0,180134.88,1
2533,643,1,1,25,4,115142.9,1,1,1,148098.95,0
1516,652,1,0,47,0,126597.89,2,1,1,38798.79,1
2569,663,0,0,33,2,0.0,2,1,0,153295.0,0
2868,525,1,0,30,0,157989.21,2,1,1,100687.67,0
309,662,2,0,54,1,187997.15,1,0,0,111442.71,1
1394,724,1,1,54,8,172192.49,1,1,1,136902.01,0
265,581,1,1,38,1,133105.47,1,1,0,105732.9,1
2363,685,2,1,38,4,0.0,2,1,1,35884.91,0
2624,595,0,1,46,10,0.0,1,1,0,73489.15,1
1236,588,0,0,21,8,0.0,2,1,1,110114.19,0
2762,647,1,1,35,3,192407.97,1,1,1,40145.28,0
1175,785,1,0,38,9,107199.75,1,0,0,146398.51,0
985,794,1,0,55,6,115796.7,1,1,0,160526.36,1
1543,823,0,1,37,5,164858.18,1,1,1,173516.71,0
1476,687,1,1,38,4,117633.28,1,0,1,88396.6,0
1584,850,0,0,28,9,0.0,2,1,0,185821.41,0
1474,496,0,0,36,7,0.0,2,0,0,108098.28,0
1997,527,1,0,30,6,126663.51,1,1,1,162267.91,0
436,576,1,0,71,6,140273.47,1,1,1,193135.25,1
1696,525,2,0,60,7,0.0,2,0,1,168034.9,0
1815,727,1,1,21,8,153344.72,1,1,1,163295.87,0
2454,671,1,0,23,9,123943.18,1,1,1,159553.27,0
1027,625,0,1,39,5,0.0,1,1,0,99800.87,0
1667,643,1,1,33,7,98630.31,2,1,1,40250.82,0
2507,707,0,0,33,2,58036.33,1,1,1,83335.78,0
876,539,2,1,28,5,0.0,2,1,0,48382.4,0
2582,498,1,1,45,7,109200.74,2,0,1,165990.44,0
2786,696,2,0,30,0,0.0,2,1,1,9002.8,0
438,758,0,0,33,7,0.0,1,1,0,188156.34,0
2122,685,0,0,33,6,0.0,2,0,1,186785.01,0
2106,655,1,0,30,1,83173.98,2,1,1,184259.6,0
396,747,0,0,40,3,0.0,1,0,0,57817.84,1
1278,601,2,1,24,7,0.0,2,0,0,144660.42,0
2662,477,0,1,22,5,82559.42,2,0,0,163112.9,1
929,558,0,1,32,5,73494.21,1,0,0,136301.1,0
2666,586,2,1,29,2,132450.24,1,1,1,36176.63,0
471,850,0,1,49,6,128663.9,1,1,0,65769.3,1
2902,505,0,0,36,2,79951.9,1,0,1,174123.16,1
2675,591,1,0,51,8,132508.3,1,1,1,161304.68,1
521,761,1,0,38,1,120530.13,2,1,0,109394.62,0
230,554,0,0,35,10,74988.59,2,0,1,190155.13,0
1810,774,0,0,47,6,94722.88,1,0,1,61450.96,0
1426,771,2,0,33,5,0.0,2,1,0,8673.43,0
2563,792,0,1,31,6,71269.89,2,0,1,125912.77,0
1062,673,1,0,41,9,98612.1,1,1,0,151349.35,0
472,765,0,1,40,6,138033.55,1,1,1,67972.45,0
2544,748,0,0,41,2,91621.69,1,1,1,71139.31,0
934,422,0,1,54,3,140014.42,1,0,1,86350.97,0
830,568,2,1,27,5,126815.97,2,0,1,118648.12,0
900,502,0,0,64,3,139663.37,1,0,1,100995.11,0
1388,524,0,0,28,7,0.0,2,0,1,147100.72,0
597,689,0,1,34,1,165312.27,1,1,0,155495.63,0
413,661,0,1,26,8,0.0,2,0,0,196875.87,0
82,606,2,1,33,8,0.0,2,1,1,63176.77,0
1429,678,1,0,54,1,123699.28,2,0,1,105221.76,0
667,636,1,0,29,3,97325.15,1,0,1,131924.38,0
2629,647,0,1,32,5,97041.16,1,1,1,23132.73,0
2831,732,0,1,36,5,0.0,2,1,0,161428.25,0
2595,646,0,1,50,0,104129.24,2,1,0,181794.86,1
1372,559,0,0,43,1,0.0,1,0,1,86634.3,0
636,581,0,1,28,3,104367.5,1,1,1,29937.75,0
878,565,0,1,46,7,135369.71,1,0,1,140130.22,0
878,657,2,0,41,6,112119.48,1,1,0,17536.82,0
1586,847,0,1,66,7,123760.68,1,0,1,53157.16,0
808,558,0,0,41,6,0.0,1,1,1,143585.29,1
